measure_id,anchor_id,dst_ip,init_time,latency_m1,latency_m2,latency_m3,latency_m4,latitude,longitude
194.56.191.153_2024-07-21 02:39:27,3221,194.56.191.153,2024-07-21 02:39:27,9.5358,33.7534,35.1278,25.3044,47.2066913,8.7086082
185.54.81.31_2024-07-21 02:42:41,3033,185.54.81.31,2024-07-21 02:42:41,11.766,35.7814,34.773,29.466,45.85347,8.948091
45.131.252.71_2024-07-21 02:43:35,3341,45.131.252.71,2024-07-21 02:43:35,10.031,34.0996,31.5168,25.7804,47.358494,9.4491833
185.104.85.110_2024-07-21 02:44:19,1839,185.104.85.110,2024-07-21 02:44:19,10.3494,34.8828,32.176,26.296,47.357522,9.4477722
195.190.26.29_2024-07-21 02:45:13,2020,195.190.26.29,2024-07-21 02:45:13,10.8146,35.504,35.836,32.3682,48.16542,14.03664
62.109.128.111_2024-07-21 02:46:07,3175,62.109.128.111,2024-07-21 02:46:07,8.3776,30.1624,40.6692,25.7484,50.0652004,14.5274343
88.86.103.5_2024-07-21 02:46:51,1686,88.86.103.5,2024-07-21 02:46:51,12.1148,31.3792,41.0812,20.3574,50.0601642,14.482978
87.237.165.29_2024-07-21 02:48:44,3357,87.237.165.29,2024-07-21 02:48:44,6.1132,21.271,30.0606,23.728,51.2670946,6.8174322
185.138.55.234_2024-07-21 02:49:53,1629,185.138.55.234,2024-07-21 02:49:53,6.1328,23.6658,29.171,24.2774,51.1882705,6.8677694
194.50.94.201_2024-07-21 02:51:17,1844,194.50.94.201,2024-07-21 02:51:17,21.2528,20.8864,29.061,20.8214,51.2673008,6.8175201
79.142.69.12_2024-07-21 02:54:15,3504,79.142.69.12,2024-07-21 02:54:15,6.679,26.961,27.6626,25.2738,47.4326999,8.5572762
130.59.80.2_2024-07-21 02:54:49,1075,130.59.80.2,2024-07-21 02:54:49,10.8328,29.6078,32.7444,24.3688,47.380125,8.54513
185.173.128.71_2024-07-21 02:55:38,2859,185.173.128.71,2024-07-21 02:55:38,12.4578,28.8128,37.6372,26.0312,47.3780633,8.4968216
94.177.122.201_2024-07-21 02:56:32,1752,94.177.122.201,2024-07-21 02:56:32,14.1988,35.593,33.066,30.7374,47.4464961,8.2110348
147.251.58.107_2024-07-21 02:58:20,2213,147.251.58.107,2024-07-21 02:58:20,11.7726,34.2374,39.5326,28.6224,49.2099358,16.5989768
109.248.43.37_2024-07-21 02:59:19,1703,109.248.43.37,2024-07-21 02:59:19,12.362,34.8634,40.1304,21.9996,50.0820185,14.5333504
185.178.172.32_2024-07-21 03:00:33,2156,185.178.172.32,2024-07-21 03:00:33,8.097,33.4212,40.5384,23.7728,50.0802774,14.5195484
217.31.202.22_2024-07-21 03:01:17,3445,217.31.202.22,2024-07-21 03:01:17,8.1662,35.2008,35.9602,27.9836,50.08103,14.451122
84.244.76.247_2024-07-21 03:02:11,3420,84.244.76.247,2024-07-21 03:02:11,8.7162,33.6318,40.8476,27.0032,50.0807699,14.3765413
78.128.211.119_2024-07-21 03:03:05,2289,78.128.211.119,2024-07-21 03:03:05,8.652,31.5932,37.4192,24.0096,50.1017962,14.3907702
185.70.41.236_2024-07-21 03:05:18,1958,185.70.41.236,2024-07-21 03:05:18,9.6118,28.452,31.7584,24.3342,47.3768866,8.541694
81.91.160.93_2024-07-21 03:06:37,2423,81.91.160.93,2024-07-21 03:06:37,8.3406,32.4442,31.678,26.3324,50.11893,8.73518
193.49.43.151_2024-07-21 03:09:50,3128,193.49.43.151,2024-07-21 03:09:50,18.1662,29.559,23.941,35.469,45.2068778,5.6925023
217.29.76.27_2024-07-21 03:11:05,394,217.29.76.27,2024-07-21 03:11:05,10.3056,34.0016,31.2214,27.0674,45.47600763,9.10327303
185.251.232.156_2024-07-21 03:16:48,3201,185.251.232.156,2024-07-21 03:16:48,16.4178,12.8174,25.3418,33.946,51.51518,0.001856
87.238.48.84_2024-07-21 03:23:29,1056,87.238.48.84,2024-07-21 03:23:29,19.8914,36.3804,45.2986,35.598,59.9363245,10.832721
80.247.237.225_2024-07-21 03:30:25,3609,80.247.237.225,2024-07-21 03:30:25,25.203,32.4962,29.9076,41.8022,43.5506282,1.4861224
31.172.2.193_2024-07-21 03:34:03,2517,31.172.2.193,2024-07-21 03:34:03,21.3418,33.0308,38.8214,38.19,52.5020517,13.3692652
185.139.168.19_2024-07-21 03:37:46,1211,185.139.168.19,2024-07-21 03:37:46,25.6582,48.2178,54.3386,42.6986,60.20640511,24.8950162
80.80.254.254_2024-07-21 03:39:39,3334,80.80.254.254,2024-07-21 03:39:39,16.7744,40.7754,41.2718,32.9484,46.6174626,14.3154684
185.131.204.20_2024-07-21 03:40:13,3776,185.131.204.20,2024-07-21 03:40:13,14.3204,38.522,36.8744,29.833,46.3446955,6.9345975
85.162.162.14_2024-07-21 03:43:31,1806,85.162.162.14,2024-07-21 03:43:31,8.1114,31.0846,36.4474,25.0036,50.0494871,14.3307671
185.150.99.5_2024-07-21 03:44:15,2717,185.150.99.5,2024-07-21 03:44:15,10.6348,32.9238,34.2994,27.798,48.1957367,11.5927295
212.101.201.29_2024-07-21 03:45:29,3249,212.101.201.29,2024-07-21 03:45:29,8.9618,27.0754,33.6918,42.6986,51.9555829,7.6389448
45.157.175.37_2024-07-21 03:49:41,3451,45.157.175.37,2024-07-21 03:49:41,18.4504,13.4434,26.3694,35.9528,51.6988129,-0.6097349
98.98.159.178_2024-07-21 03:52:18,3708,98.98.159.178,2024-07-21 03:52:18,2.1802,23.4804,25.547,19.3956,50.0971376,8.6439447
195.32.69.197_2024-07-21 03:53:17,3144,195.32.69.197,2024-07-21 03:53:17,33.4228,56.282,42.6302,48.545,42.4439356,14.1994954
185.249.157.253_2024-07-21 03:53:51,3653,185.249.157.253,2024-07-21 03:53:51,31.7542,52.339,47.3296,48.0264,38.1656875,13.2175607
185.215.195.14_2024-07-21 03:54:25,2416,185.215.195.14,2024-07-21 03:54:25,23.5162,46.8046,42.1546,44.5382,45.707985,13.7330339
141.28.230.229_2024-07-21 03:55:19,2148,141.28.230.229,2024-07-21 03:55:19,11.8876,35.0778,34.654,28.11,48.04788,8.20947
143.205.170.32_2024-07-21 03:56:52,2248,143.205.170.32,2024-07-21 03:56:52,19.1438,41.9658,41.4168,35.2334,46.6160291,14.2652247
185.134.197.94_2024-07-21 03:58:01,1687,185.134.197.94,2024-07-21 03:58:01,14.7416,26.444,29.1688,33.8076,46.1994022,6.0558616
5.1.99.172_2024-07-21 04:00:39,1667,5.1.99.172,2024-07-21 04:00:39,17.7538,38.9174,35.7924,35.909,46.5172206,6.6403302
193.135.150.58_2024-07-21 04:01:23,1146,193.135.150.58,2024-07-21 04:01:23,15.888,32.1656,34.609,36.5904,46.5243169,6.6029132
185.188.44.100_2024-07-21 04:01:57,1680,185.188.44.100,2024-07-21 04:01:57,12.292,35.929,38.3212,24.5008,47.5134206,7.6162501
34.65.57.27_2024-07-21 04:04:11,2010,34.65.57.27,2024-07-21 04:04:11,7.9946,26.2206,31.3864,26.9756,47.3768866,8.541694
217.243.179.215_2024-07-21 04:05:55,2899,217.243.179.215,2024-07-21 04:05:55,13.1108,33.374,40.6796,28.1134,48.1930923,16.3920025
78.41.116.136_2024-07-21 04:07:05,3435,78.41.116.136,2024-07-21 04:07:05,13.2648,36.4216,36.597,31.8318,48.1780466,16.3649629
185.221.36.2_2024-07-21 04:13:30,1489,185.221.36.2,2024-07-21 04:13:30,18.7366,28.8408,43.3334,35.9308,56.067627,9.983517
161.53.251.28_2024-07-21 04:14:34,1206,161.53.251.28,2024-07-21 04:14:34,19.5632,41.1918,44.6766,28.3346,45.7924358,15.9694131
5.28.0.17_2024-07-21 04:16:28,326,5.28.0.17,2024-07-21 04:16:28,15.505,33.8036,42.0232,32.5334,47.497912,19.040235
91.227.139.106_2024-07-21 04:17:02,3288,91.227.139.106,2024-07-21 04:17:02,18.2712,38.9938,42.9474,28.7796,46.255896,20.147724
195.66.241.220_2024-07-21 04:17:41,350,195.66.241.220,2024-07-21 04:17:41,16.704,11.3822,25.9004,33.333,51.51463536,-0.0019221
5.1.66.5_2024-07-21 04:18:35,2546,5.1.66.5,2024-07-21 04:18:35,13.5332,37.0042,37.2466,30.6592,48.1929976,16.3534291
109.68.162.233_2024-07-21 04:19:19,1841,109.68.162.233,2024-07-21 04:19:19,16.3862,22.0332,23.5384,33.7058,50.8752355,4.4995572
63.222.217.4_2024-07-21 04:21:22,2758,63.222.217.4,2024-07-21 04:21:22,12.8908,10.6742,23.8408,30.7474,51.4992089,-0.0138439
185.40.232.202_2024-07-21 04:22:16,1456,185.40.232.202,2024-07-21 04:22:16,13.9408,10.4592,24.1434,30.9732,51.5232113,-0.1011476
83.97.95.20_2024-07-21 04:23:30,2479,83.97.95.20,2024-07-21 04:23:30,18.3926,40.8758,42.3112,35.811,48.871365,2.289661
185.6.39.132_2024-07-21 04:25:04,3145,185.6.39.132,2024-07-21 04:25:04,22.4248,18.3172,35.5288,38.061,51.9034,-8.5121
5.135.102.47_2024-07-21 04:30:47,2755,5.135.102.47,2024-07-21 04:30:47,12.457,17.5742,22.32,29.8464,50.98707,2.125537
193.1.201.140_2024-07-21 04:33:57,300,193.1.201.140,2024-07-21 04:33:57,24.041,1.4778,34.0458,40.7806,53.33664115,-6.3655611
193.180.242.86_2024-07-21 04:35:16,2522,193.180.242.86,2024-07-21 04:35:16,23.3892,34.1232,44.5294,38.6524,59.3293235,18.0685808
46.234.34.8_2024-07-21 04:36:30,971,46.234.34.8,2024-07-21 04:36:30,7.2924,36.4362,33.2526,23.635,47.387837,8.5202852
93.90.135.201_2024-07-21 04:37:09,3041,93.90.135.201,2024-07-21 04:37:09,11.2814,30.72,36.3104,31.17,51.1939616,14.3460768
89.185.60.124_2024-07-21 04:40:07,2277,89.185.60.124,2024-07-21 04:40:07,10.9324,17.7656,17.369,29.405,48.9280409,2.3520485
192.65.184.54_2024-07-21 04:41:16,291,192.65.184.54,2024-07-21 04:41:16,12.4376,26.5606,30.7192,29.392,46.232473,6.045897
80.93.87.194_2024-07-21 04:41:50,3022,80.93.87.194,2024-07-21 04:41:50,12.6178,19.952,31.231,29.9624,49.2336944,4.0345399
95.217.19.69_2024-07-21 04:43:24,1888,95.217.19.69,2024-07-21 04:43:24,24.4318,40.4982,50.3414,43.5126,60.3416703,25.0276663
217.197.95.69_2024-07-21 04:44:48,2132,217.197.95.69,2024-07-21 04:44:48,13.3862,28.8682,34.6058,31.9816,52.5385355,13.2380091
91.221.4.240_2024-07-21 04:46:56,3668,91.221.4.240,2024-07-21 04:46:56,19.2894,41.3438,46.8562,35.3174,48.7535013,19.1447641
46.183.250.14_2024-07-21 04:47:50,2481,46.183.250.14,2024-07-21 04:47:50,9.1806,17.8426,25.6664,24.9784,52.3548837,4.9591573
185.209.172.154_2024-07-21 04:55:12,3721,185.209.172.154,2024-07-21 04:55:12,11.0872,37.7746,39.4902,28.093,47.8290874,13.0007105
139.162.139.168_2024-07-21 04:56:36,2729,139.162.139.168,2024-07-21 04:56:36,1.8734,21.4142,26.3614,20.771,50.0968833,8.6441701
5.226.144.240_2024-07-21 05:01:19,2343,5.226.144.240,2024-07-21 05:01:19,15.4746,37.3214,37.9716,34.154,47.5008806,8.7207455
5.145.135.67_2024-07-21 05:06:01,2813,5.145.135.67,2024-07-21 05:06:01,16.168,20.0932,30.3426,39.4968,50.7832007,6.1344538
146.255.64.30_2024-07-21 05:06:45,3495,146.255.64.30,2024-07-21 05:06:45,37.9076,55.356,57.6516,53.2646,42.0064342,21.3833079
46.166.168.3_2024-07-21 05:10:18,2659,46.166.168.3,2024-07-21 05:10:18,28.7868,45.8448,58.2254,44.8432,55.9210249,23.2940681
86.38.3.141_2024-07-21 05:13:16,3083,86.38.3.141,2024-07-21 05:13:16,26.8922,45.659,57.7266,45.2616,54.6883208,25.215407
185.35.147.163_2024-07-21 05:15:00,3553,185.35.147.163,2024-07-21 05:15:00,2.2318,25.36,26.3852,15.1116,50.0969757,8.6300397
185.161.192.39_2024-07-21 05:16:23,1488,185.161.192.39,2024-07-21 05:16:23,23.0526,42.2334,38.6896,31.5344,46.4982953,11.3547582
185.225.207.9_2024-07-21 05:18:22,3478,185.225.207.9,2024-07-21 05:18:22,24.5736,47.27,52.836,40.0414,44.6369227,22.6597342
93.113.126.132_2024-07-21 05:20:52,1448,93.113.126.132,2024-07-21 05:20:52,23.907,44.7608,50.473,41.3926,45.7654292,21.2313662
194.125.250.102_2024-07-21 05:27:24,2973,194.125.250.102,2024-07-21 05:27:24,21.63,20.5132,29.3818,23.5734,51.2670946,6.8174322
195.191.197.68_2024-07-21 05:28:23,3149,195.191.197.68,2024-07-21 05:28:23,21.7618,22.8864,30.0966,22.5418,51.2673008,6.8175201
185.86.232.132_2024-07-21 05:32:01,2291,185.86.232.132,2024-07-21 05:32:01,31.3196,33.8882,44.378,36.9244,48.2622985,11.6697764
81.20.112.23_2024-07-21 05:32:55,2515,81.20.112.23,2024-07-21 05:32:55,6.5742,27.0484,39.6312,22.837,51.5452146,9.930054
84.88.18.254_2024-07-21 05:34:58,348,84.88.18.254,2024-07-21 05:34:58,38.0556,42.904,33.7104,54.6922,41.38474154,2.10848469
82.148.224.6_2024-07-21 05:35:52,2067,82.148.224.6,2024-07-21 05:35:52,18.7676,12.3754,29.1614,36.1298,53.5790087,-2.4392645
78.141.215.164_2024-07-21 05:36:46,1524,78.141.215.164,2024-07-21 05:36:46,8.7392,17.1542,28.1906,26.1882,52.3908925,4.6647595
156.154.80.254_2024-07-21 05:41:28,2503,156.154.80.254,2024-07-21 05:41:28,14.7724,10.5806,30.471,31.834,51.5234541,-0.6360912
91.206.229.135_2024-07-21 05:44:41,3633,91.206.229.135,2024-07-21 05:44:41,10.6944,16.3176,17.7846,26.7416,48.7865723,2.2081887
128.254.225.68_2024-07-21 05:45:15,3391,128.254.225.68,2024-07-21 05:45:15,13.2488,10.6842,29.1568,31.9708,51.4945997,-0.0182725
77.37.29.7_2024-07-21 05:48:44,3323,77.37.29.7,2024-07-21 05:48:44,22.264,40.7226,41.7422,38.9232,45.7088319,13.7335238
91.135.161.162_2024-07-21 05:55:39,1138,91.135.161.162,2024-07-21 05:55:39,17.1274,28.0746,36.0204,33.7656,47.8224637,13.0405244
31.172.2.34_2024-07-21 05:56:33,2968,31.172.2.34,2024-07-21 05:56:33,15.323,26.1392,38.1382,32.0442,51.5188705,7.3741684
31.172.2.253_2024-07-21 05:57:27,1299,31.172.2.253,2024-07-21 05:57:27,9.5726,26.4884,38.7036,33.2264,51.5209565,7.4879214
212.10.11.213_2024-07-21 05:58:21,1751,212.10.11.213,2024-07-21 05:58:21,18.3848,29.3942,38.974,36.1296,55.5123921,9.5069081
193.36.105.129_2024-07-21 05:59:05,1849,193.36.105.129,2024-07-21 05:59:05,8.2952,26.5136,29.7128,26.9436,47.4093339,8.5448754
194.126.158.162_2024-07-21 06:06:36,989,194.126.158.162,2024-07-21 06:06:36,8.7764,28.069,33.816,30.0922,48.1180903,11.6018052
70.34.195.54_2024-07-21 06:07:10,2896,70.34.195.54,2024-07-21 06:07:10,26.1,35.3868,45.2532,42.7122,59.3909289,17.8752145
62.176.249.60_2024-07-21 06:08:59,2061,62.176.249.60,2024-07-21 06:08:59,8.762,46.2036,34.7744,32.5902,52.42821,10.79209
46.244.63.73_2024-07-21 06:10:23,947,46.244.63.73,2024-07-21 06:10:23,13.9478,27.8252,31.7514,30.3164,53.1062782,6.8750998
188.241.28.37_2024-07-21 06:12:36,1070,188.241.28.37,2024-07-21 06:12:36,21.3966,39.701,43.0432,39.8408,50.25361764,19.0029788
185.108.68.174_2024-07-21 06:15:29,3737,185.108.68.174,2024-07-21 06:15:29,25.3634,48.5616,51.5608,42.5502,51.2134346,17.3898504
156.154.77.254_2024-07-21 06:27:54,2494,156.154.77.254,2024-07-21 06:27:54,7.6848,14.9104,28.7908,26.186,52.3547244,4.961308
193.163.86.201_2024-07-21 06:28:48,2855,193.163.86.201,2024-07-21 06:28:48,10.6624,24.363,28.5528,28.9164,52.543666,5.705215
31.15.54.138_2024-07-21 06:29:56,3050,31.15.54.138,2024-07-21 06:29:56,24.653,37.039,45.0458,42.9808,58.3936951,15.5757907
192.42.97.214_2024-07-21 06:32:24,3161,192.42.97.214,2024-07-21 06:32:24,15.0904,39.6356,48.3798,32.0272,55.600103,13.0030308
156.154.85.254_2024-07-21 06:33:03,2496,156.154.85.254,2024-07-21 06:33:03,26.608,42.091,48.406,45.2268,59.4224709,17.9180728
185.184.62.4_2024-07-21 06:33:57,2658,185.184.62.4,2024-07-21 06:33:57,34.5824,57.0666,59.0676,51.6598,43.2149925,27.9288115
89.236.171.11_2024-07-21 06:36:00,2514,89.236.171.11,2024-07-21 06:36:00,18.1626,34.0016,30.7458,33.2682,47.5124986,7.6154363
213.173.161.11_2024-07-21 06:37:15,1437,213.173.161.11,2024-07-21 06:37:15,9.373,31.8276,27.9624,26.404,47.557092,7.5889323
194.81.236.229_2024-07-21 06:39:33,1915,194.81.236.229,2024-07-21 06:39:33,16.7882,14.5856,24.4548,33.7332,51.52036494,-0.624524
185.36.180.55_2024-07-21 06:41:51,1750,185.36.180.55,2024-07-21 06:41:51,6.5584,24.4034,25.9008,24.2472,49.5041843,6.1119969
185.36.180.63_2024-07-21 06:43:10,1891,185.36.180.63,2024-07-21 06:43:10,5.743,24.4884,26.3596,21.6604,49.5041843,6.1119969
212.243.96.78_2024-07-21 06:44:04,3244,212.243.96.78,2024-07-21 06:44:04,7.8092,32.9238,32.3368,27.6462,47.169773,8.975433
212.103.84.18_2024-07-21 06:46:51,3176,212.103.84.18,2024-07-21 06:46:51,7.1856,34.8042,29.152,23.0242,47.3834092,8.4956042
188.93.174.26_2024-07-21 06:48:39,2237,188.93.174.26,2024-07-21 06:48:39,10.362,23.4576,31.588,27.325,49.5048055,6.112374
46.227.202.97_2024-07-21 06:50:57,1666,46.227.202.97,2024-07-21 06:50:57,18.7416,12.4316,28.2628,36.6596,53.4807593,-2.2426305
94.198.159.9_2024-07-21 06:52:01,1783,94.198.159.9,2024-07-21 06:52:01,11.038,19.8136,28.3896,25.5048,51.9764366,5.968231
129.13.73.54_2024-07-21 06:53:49,1498,129.13.73.54,2024-07-21 06:53:49,6.8134,29.1162,30.5332,25.976,49.0122422,8.4082049
212.227.112.66_2024-07-21 06:54:23,931,212.227.112.66,2024-07-21 06:54:23,3.9686,27.1058,27.8562,20.1908,48.999727,8.3857334
37.46.126.117_2024-07-21 06:55:47,3505,37.46.126.117,2024-07-21 06:55:47,9.0476,23.4882,27.804,26.1874,52.5438827,5.7053579
185.15.59.74_2024-07-21 06:59:09,3209,185.15.59.74,2024-07-21 06:59:09,9.0038,33.502,42.0686,26.0342,52.3924715,4.6637487
138.124.150.83_2024-07-21 07:00:23,3342,138.124.150.83,2024-07-21 07:00:23,1.9704,22.7602,26.614,21.0228,50.0988483,8.6319545
185.225.24.25_2024-07-21 07:04:16,3749,185.225.24.25,2024-07-21 07:04:16,16.359,10.6956,23.15,33.162,51.5117542,-0.0018202
213.91.165.187_2024-07-21 07:06:04,2294,213.91.165.187,2024-07-21 07:06:04,28.7564,61.894,50.6622,47.2798,42.69349502,23.32380402
193.50.97.164_2024-07-21 07:07:13,1028,193.50.97.164,2024-07-21 07:07:13,22.2054,27.7026,28.7568,39.1036,48.35899039,-4.56941574
193.17.192.164_2024-07-21 07:08:07,2085,193.17.192.164,2024-07-21 07:08:07,15.2618,18.742,19.0188,32.1704,48.8152394,2.4028701
5.188.93.37_2024-07-21 07:10:40,1984,5.188.93.37,2024-07-21 07:10:40,9.796,17.6076,17.2332,27.2254,48.877009,2.3635156
199.247.13.129_2024-07-21 07:12:24,1522,199.247.13.129,2024-07-21 07:12:24,10.7144,17.3038,17.407,26.3946,48.9065203,2.3711084
80.82.241.134_2024-07-21 07:14:18,1645,80.82.241.134,2024-07-21 07:14:18,28.3722,22.0118,37.4114,46.6428,51.7779581,-1.2701652
80.82.242.39_2024-07-21 07:15:17,2925,80.82.242.39,2024-07-21 07:15:17,18.89,13.8772,27.9506,37.5338,53.3791257,-2.2586245
195.158.60.23_2024-07-21 07:16:01,1814,195.158.60.23,2024-07-21 07:16:01,3.663,22.9218,26.9172,21.8412,50.5558095,9.6808449
185.239.193.37_2024-07-21 07:20:09,3102,185.239.193.37,2024-07-21 07:20:09,37.5764,46.2462,51.8318,55.1344,61.4520601,23.848592
91.132.8.99_2024-07-21 07:25:21,1789,91.132.8.99,2024-07-21 07:25:21,13.6036,35.3914,31.895,31.057,47.433041,8.5574139
178.251.24.49_2024-07-21 07:31:23,1714,178.251.24.49,2024-07-21 07:31:23,7.5782,21.1332,29.6492,23.9636,52.2202997,6.8643376
185.86.67.69_2024-07-21 07:33:36,3027,185.86.67.69,2024-07-21 07:33:36,37.22,56.585,61.2468,45.5004,44.481718,26.120606
149.91.83.251_2024-07-21 07:35:34,1654,149.91.83.251,2024-07-21 07:35:34,22.5022,34.3902,31.1232,43.5744,48.887975,2.214782
156.154.78.254_2024-07-21 07:37:19,2485,156.154.78.254,2024-07-21 07:37:19,10.2136,16.648,17.8894,28.593,48.9280409,2.3520485
51.159.68.135_2024-07-21 07:37:53,1651,51.159.68.135,2024-07-21 07:37:53,11.6196,18.1894,18.035,29.4724,48.7946957,2.4117285
185.32.189.249_2024-07-21 07:43:00,1203,185.32.189.249,2024-07-21 07:43:00,39.3318,47.2164,45.447,56.278,38.7879226,-9.1236401
185.151.70.11_2024-07-21 07:44:14,1353,185.151.70.11,2024-07-21 07:44:14,28.2642,37.9862,33.704,44.1458,43.5418329,1.5155506
87.195.79.82_2024-07-21 07:48:40,743,87.195.79.82,2024-07-21 07:48:40,9.8638,18.0918,29.7966,27.258,52.5346819,5.7218086
31.14.143.132_2024-07-21 07:52:18,1633,31.14.143.132,2024-07-21 07:52:18,16.2444,46.0416,37.6842,34.393,43.4598942,11.8380349
5.158.64.189_2024-07-21 07:53:02,2200,5.158.64.189,2024-07-21 07:53:02,34.6994,46.2222,40.3772,53.1994,40.5906101,14.9837691
193.111.213.213_2024-07-21 07:53:56,3255,193.111.213.213,2024-07-21 07:53:56,15.2482,29.6798,34.1098,34.2454,52.5020517,13.3692652
77.220.248.89_2024-07-21 07:54:50,718,77.220.248.89,2024-07-21 07:54:50,20.3034,42.666,38.3364,37.0892,52.5200066,13.404954
185.113.24.114_2024-07-21 07:58:23,1253,185.113.24.114,2024-07-21 07:58:23,16.157,11.3582,24.4774,31.6788,51.5212588,-0.0719967
5.182.144.161_2024-07-21 07:59:23,2097,5.182.144.161,2024-07-21 07:59:23,15.9644,24.3598,24.117,34.6244,45.9426239,4.733175
156.154.76.254_2024-07-21 08:00:07,2483,156.154.76.254,2024-07-21 08:00:07,1.961,21.0758,26.0516,17.9408,50.1199637,8.7357106
145.239.14.84_2024-07-21 08:05:09,2019,145.239.14.84,2024-07-21 08:05:09,12.1582,18.3112,22.165,29.5378,51.017328,2.156876
217.70.176.109_2024-07-21 08:09:42,1163,217.70.176.109,2024-07-21 08:09:42,10.1572,16.9948,17.9474,27.0578,48.927166,2.3506638
185.244.192.10_2024-07-21 08:14:44,1820,185.244.192.10,2024-07-21 08:14:44,4.7868,32.6038,30.8502,21.6902,49.4519839,11.0769976
88.198.173.54_2024-07-21 08:15:38,1215,88.198.173.54,2024-07-21 08:15:38,5.2306,35.4602,30.876,22.435,49.4492498,11.0139777
78.47.56.73_2024-07-21 08:16:12,1911,78.47.56.73,2024-07-21 08:16:12,5.3608,28.2356,31.2332,23.465,49.4494116,11.014143
213.108.25.10_2024-07-21 08:17:37,2284,213.108.25.10,2024-07-21 08:17:37,23.2362,36.9628,45.199,38.3994,59.3035703,18.0868692
192.42.97.210_2024-07-21 08:20:09,3135,192.42.97.210,2024-07-21 08:20:09,24.4986,42.673,47.7694,41.8122,59.3159705,18.0835809
45.86.126.73_2024-07-21 08:21:52,2356,45.86.126.73,2024-07-21 08:21:52,12.4742,35.5838,39.1932,30.6452,50.4787549,12.3348451
80.67.181.29_2024-07-21 08:23:31,2819,80.67.181.29,2024-07-21 08:23:31,14.3532,19.246,23.557,32.4222,50.8229383,4.3689499
185.111.204.121_2024-07-21 08:24:30,1842,185.111.204.121,2024-07-21 08:24:30,11.5854,21.9574,23.7204,30.289,50.8450804,4.7243853
185.41.106.81_2024-07-21 08:28:47,2726,185.41.106.81,2024-07-21 08:28:47,10.6776,23.8992,33.8626,27.817,53.5510053,10.038666
213.128.137.33_2024-07-21 08:29:41,14,213.128.137.33,2024-07-21 08:29:41,8.6588,25.6434,32.864,24.0774,53.550004,10.048331
185.33.216.12_2024-07-21 08:30:36,1809,185.33.216.12,2024-07-21 08:30:36,6.9672,26.1458,31.8512,22.6838,51.1862032,7.2269892
83.145.23.2_2024-07-21 08:32:34,3376,83.145.23.2,2024-07-21 08:32:34,26.6884,38.4212,46.9558,43.9056,59.4070578,17.8352941
185.184.236.30_2024-07-21 08:34:03,1870,185.184.236.30,2024-07-21 08:34:03,19.1694,13.0422,26.7784,35.6948,52.0418212,-0.8201687
195.43.87.140_2024-07-21 08:36:31,742,195.43.87.140,2024-07-21 08:36:31,39.323,50.003,56.325,55.2506,59.4369608,24.7535746
213.212.129.68_2024-07-21 08:39:58,4,213.212.129.68,2024-07-21 08:39:58,11.954,35.5848,33.24,28.5356,45.0913,7.6606
192.42.42.166_2024-07-21 08:41:26,1598,192.42.42.166,2024-07-21 08:41:26,11.0294,31.949,32.857,30.7956,46.9999234,6.9493576
94.126.239.59_2024-07-21 08:49:55,3320,94.126.239.59,2024-07-21 08:49:55,20.538,15.7936,29.9002,38.9774,52.5543123,-0.3909045
87.253.184.92_2024-07-21 08:50:35,836,87.253.184.92,2024-07-21 08:50:35,8.538,23.2122,32.8148,24.5428,53.61373772,10.02623367
94.199.91.189_2024-07-21 08:52:24,2490,94.199.91.189,2024-07-21 08:52:24,8.3858,37.482,35.7844,24.866,48.104691,11.600206
212.7.0.250_2024-07-21 08:53:18,2142,212.7.0.250,2024-07-21 08:53:18,29.2566,46.474,51.171,47.2016,59.4570977,24.6930161
192.134.1.25_2024-07-21 08:54:12,970,192.134.1.25,2024-07-21 08:54:12,11.4838,16.8338,17.5636,28.9734,48.856614,2.3522219
178.250.7.79_2024-07-21 08:55:46,3392,178.250.7.79,2024-07-21 08:55:46,10.9414,16.9318,24.6238,29.1674,48.8566801,2.3851152
